incident_id,incident_type,incident_date,incident_time,polsek,kecamatan,kelurahan,grid_id,latitude,longitude,location_type,modus,target_type,status,is_synthetic
INC-01050,CURANMOR,2023-12-05,14:22,Polsek Pasar Minggu,Pasar Minggu,Ragunan,JKS-015,-6.308178,106.820608,Permukiman,kelalaian_pengguna,mobil,Selesai,True
INC-01051,CURAT,2025-05-09,07:34,Polsek Cilandak,Cilandak,Cilandak Barat,JKS-012,-6.290836,106.802007,Permukiman,pecah_kaca,kantor,Penyelidikan,True
INC-01052,CURAS,2024-06-27,09:07,Polsek Setiabudi,Setiabudi,Kuningan Timur,JKS-028,-6.230888,106.831931,Permukiman,lainnya,pengendara,Selesai,True
INC-01053,TAWURAN,2023-07-17,23:08,Polsek Pasar Minggu,Pasar Minggu,Pejaten Timur,JKS-014,-6.277489,106.8489,Parkiran,konflik_spontan,pengguna_jalan,Dilaporkan,True
INC-01054,CURAT,2023-09-19,08:05,Polsek Tebet,Tebet,Tebet Barat,JKS-020,-6.23433,106.845824,Jalan,lainnya,rumah,Penyelidikan,True
INC-01055,KEJAHATAN_JALANAN,2024-12-05,06:30,Polsek Pasar Minggu,Pasar Minggu,Pejaten Barat,JKS-013,-6.274551,106.83367,Pusat Aktivitas,jambret,pedagang,Selesai,True
INC-01056,CURAT,2023-02-06,23:27,Polsek Pancoran,Pancoran,Pancoran,JKS-017,-6.250556,106.837722,Parkiran,lainnya,kantor,Penyelidikan,True
INC-01057,CURAS,2024-05-26,17:55,Polsek Kebayoran Baru,Kebayoran Baru,Gunung,JKS-002,-6.235044,106.793444,Jalan,ancaman,pengendara,Penyelidikan,True
INC-01058,KEJAHATAN_JALANAN,2023-04-15,21:42,Polsek Mampang Prapatan,Mampang Prapatan,Mampang Prapatan,JKS-024,-6.24589,106.820202,Permukiman,lainnya,pengendara,Penyelidikan,True
INC-01059,KEJAHATAN_JALANAN,2025-02-28,23:04,Polsek Setiabudi,Setiabudi,Kuningan Timur,JKS-028,-6.231939,106.831485,Parkiran,jambret,pedagang,Penyidikan,True
INC-01060,CURANMOR,2024-11-22,08:25,Polsek Pancoran,Pancoran,Duren Tiga,JKS-018,-6.253371,106.831974,Pertokoan,duplikasi_kunci,mobil,Selesai,True
INC-01061,CURAS,2023-04-28,22:26,Polsek Kebayoran Baru,Kebayoran Baru,Cipete Utara,JKS-004,-6.267389,106.800207,Parkiran,lainnya,toko,Penyidikan,True
INC-01062,CURANMOR,2023-10-27,17:58,Polsek Cilandak,Cilandak,Gandaria Selatan,JKS-010,-6.287128,106.796535,Pusat Aktivitas,lainnya,mobil,Penyelidikan,True
INC-01063,CURANMOR,2025-02-14,07:53,Polsek Setiabudi,Setiabudi,Karet Kuningan,JKS-027,-6.217227,106.828315,Pusat Aktivitas,lainnya,mobil,Dilaporkan,True
INC-01064,CURANMOR,2025-05-27,15:00,Polsek Kebayoran Lama,Kebayoran Lama,Pondok Pinang,JKS-006,-6.27621,106.766886,Parkiran,kelalaian_pengguna,motor,Penyelidikan,True
INC-01065,CURANMOR,2025-08-02,10:40,Polsek Tebet,Tebet,Menteng Dalam,JKS-022,-6.240063,106.83425,Jalan,lainnya,mobil,Selesai,True
INC-01066,CURAT,2024-09-09,23:33,Polsek Setiabudi,Setiabudi,Menteng Atas,JKS-029,-6.217379,106.838103,Permukiman,congkel,kantor,Penyelidikan,True
INC-01067,TAWURAN,2025-05-06,19:51,Polsek Pasar Minggu,Pasar Minggu,Jati Padang,JKS-016,-6.28579,106.834287,Jalan,lainnya,kelompok_pelajar,Penyelidikan,True
INC-01068,CURAT,2023-11-08,11:59,Polsek Pancoran,Pancoran,Kalibata,JKS-019,-6.257173,106.8573,Jalan,rusak_kunci,toko,Penyidikan,True
INC-01069,CURAS,2025-08-27,21:25,Polsek Cilandak,Cilandak,Gandaria Selatan,JKS-010,-6.285315,106.796132,Parkiran,ancaman,pengendara,Dilaporkan,True
INC-01070,KEJAHATAN_JALANAN,2025-08-06,07:59,Polsek Mampang Prapatan,Mampang Prapatan,Bangka,JKS-025,-6.255564,106.816144,Parkiran,pemalakan,pengendara,Penyidikan,True
INC-01071,CURAS,2023-08-28,05:29,Polsek Pasar Minggu,Pasar Minggu,Ragunan,JKS-015,-6.308938,106.818546,Pertokoan,lainnya,pejalan_kaki,Penyidikan,True
INC-01072,KEJAHATAN_JALANAN,2023-02-15,23:10,Polsek Pancoran,Pancoran,Pancoran,JKS-017,-6.248317,106.837616,Permukiman,jambret,pedagang,Selesai,True
INC-01073,CURAT,2025-07-06,04:39,Polsek Pasar Minggu,Pasar Minggu,Ragunan,JKS-015,-6.310189,106.819787,Parkiran,rusak_kunci,toko,Penyelidikan,True
INC-01074,CURANMOR,2024-02-10,01:09,Polsek Setiabudi,Setiabudi,Kuningan Timur,JKS-028,-6.227947,106.834238,Jalan,kelalaian_pengguna,mobil,Penyelidikan,True
INC-01075,CURAT,2025-04-14,02:34,Polsek Tebet,Tebet,Menteng Dalam,JKS-022,-6.238377,106.83601,Permukiman,pecah_kaca,kantor,Selesai,True
INC-01076,CURAS,2025-08-25,02:50,Polsek Tebet,Tebet,Menteng Dalam,JKS-022,-6.238927,106.837312,Jalan,perampasan_jalanan,pejalan_kaki,Selesai,True
INC-01077,CURANMOR,2024-02-03,18:13,Polsek Cilandak,Cilandak,Cipete Selatan,JKS-009,-6.278901,106.810324,Parkiran,kelalaian_pengguna,mobil,Dilaporkan,True
INC-01078,CURAT,2023-12-26,18:04,Polsek Setiabudi,Setiabudi,Menteng Atas,JKS-029,-6.216886,106.83925,Pusat Aktivitas,rusak_kunci,kantor,Penyidikan,True
INC-01079,CURANMOR,2024-01-24,09:04,Polsek Pasar Minggu,Pasar Minggu,Ragunan,JKS-015,-6.310865,106.820494,Pertokoan,lainnya,mobil,Selesai,True
INC-01080,CURANMOR,2023-07-23,01:56,Polsek Pancoran,Pancoran,Pancoran,JKS-017,-6.250682,106.838298,Permukiman,lainnya,mobil,Penyidikan,True
INC-01081,KEJAHATAN_JALANAN,2025-09-20,16:43,Polsek Cilandak,Cilandak,Gandaria Selatan,JKS-010,-6.285432,106.796883,Jalan,pemalakan,pejalan_kaki,Penyidikan,True
INC-01082,CURAS,2023-10-21,20:18,Polsek Pancoran,Pancoran,Pancoran,JKS-017,-6.251494,106.839815,Pertokoan,senjata_tajam,pejalan_kaki,Dilaporkan,True
INC-01083,TAWURAN,2024-10-31,15:40,Polsek Pasar Minggu,Pasar Minggu,Jati Padang,JKS-016,-6.285461,106.834085,Permukiman,kelompok_pelajar,kelompok_pemuda,Selesai,True
INC-01084,CURAS,2023-09-17,17:39,Polsek Pasar Minggu,Pasar Minggu,Pejaten Timur,JKS-014,-6.276318,106.847468,Pertokoan,ancaman,toko,Penyelidikan,True
INC-01085,CURAT,2024-06-05,13:14,Polsek Tebet,Tebet,Tebet Barat,JKS-020,-6.234168,106.848901,Parkiran,lainnya,rumah,Penyelidikan,True
INC-01086,TAWURAN,2024-01-05,16:50,Polsek Pasar Minggu,Pasar Minggu,Pejaten Timur,JKS-014,-6.275165,106.846993,Parkiran,kelompok_pelajar,pengguna_jalan,Dilaporkan,True
INC-01087,CURANMOR,2025-01-21,19:45,Polsek Kebayoran Baru,Kebayoran Baru,Senayan,JKS-001,-6.226865,106.799949,Pusat Aktivitas,duplikasi_kunci,motor,Selesai,True
INC-01088,KEJAHATAN_JALANAN,2024-02-23,12:27,Polsek Jagakarsa,Jagakarsa,Srengseng Sawah,JKS-033,-6.346606,106.824241,Jalan,pencurian_ringan,pejalan_kaki,Penyelidikan,True
INC-01089,CURAT,2025-08-27,01:17,Polsek Setiabudi,Setiabudi,Kuningan Timur,JKS-028,-6.228248,106.832245,Pusat Aktivitas,pecah_kaca,toko,Penyelidikan,True
INC-01090,CURANMOR,2023-10-15,19:09,Polsek Pancoran,Pancoran,Kalibata,JKS-019,-6.257377,106.854776,Parkiran,kunci_t,mobil,Selesai,True
INC-01091,KEJAHATAN_JALANAN,2025-01-31,16:57,Polsek Mampang Prapatan,Mampang Prapatan,Mampang Prapatan,JKS-024,-6.245996,106.819041,Permukiman,lainnya,pejalan_kaki,Penyelidikan,True
INC-01092,CURANMOR,2023-07-03,22:04,Polsek Kebayoran Baru,Kebayoran Baru,Senayan,JKS-001,-6.228108,106.800644,Permukiman,kelalaian_pengguna,mobil,Selesai,True
INC-01093,CURANMOR,2024-11-07,18:27,Polsek Pancoran,Pancoran,Kalibata,JKS-019,-6.25653,106.859662,Parkiran,kelalaian_pengguna,motor,Dilaporkan,True
INC-01094,CURAS,2024-08-01,01:57,Polsek Jagakarsa,Jagakarsa,Srengseng Sawah,JKS-033,-6.344727,106.824104,Parkiran,senjata_tajam,pejalan_kaki,Selesai,True
INC-01095,CURANMOR,2024-05-14,00:22,Polsek Jagakarsa,Jagakarsa,Jagakarsa,JKS-030,-6.335041,106.820087,Permukiman,duplikasi_kunci,mobil,Dilaporkan,True
INC-01096,CURANMOR,2025-12-16,17:00,Polsek Tebet,Tebet,Manggarai,JKS-023,-6.207982,106.850778,Fasilitas Publik,duplikasi_kunci,mobil,Penyelidikan,True
INC-01097,CURANMOR,2024-07-17,23:38,Polsek Kebayoran Baru,Kebayoran Baru,Cipete Utara,JKS-004,-6.268688,106.797953,Jalan,duplikasi_kunci,motor,Dilaporkan,True
INC-01098,CURAT,2024-11-06,01:23,Polsek Cilandak,Cilandak,Cipete Selatan,JKS-009,-6.279352,106.810445,Parkiran,congkel,toko,Dilaporkan,True
INC-01099,CURANMOR,2024-06-10,11:37,Polsek Kebayoran Baru,Kebayoran Baru,Gunung,JKS-002,-6.236661,106.791206,Parkiran,lainnya,motor,Selesai,True
INC-01100,CURANMOR,2025-01-07,14:08,Polsek Pancoran,Pancoran,Duren Tiga,JKS-018,-6.254984,106.831846,Jalan,kelalaian_pengguna,motor,Penyidikan,True
INC-01101,CURAT,2025-11-25,18:27,Polsek Mampang Prapatan,Mampang Prapatan,Tegal Parang,JKS-026,-6.254107,106.824274,Pertokoan,lainnya,rumah,Penyidikan,True
INC-01102,CURAT,2024-10-16,19:45,Polsek Cilandak,Cilandak,Lebak Bulus,JKS-011,-6.292344,106.774925,Fasilitas Publik,rusak_kunci,toko,Penyelidikan,True
INC-01103,CURAS,2025-11-20,21:02,Polsek Kebayoran Baru,Kebayoran Baru,Cipete Utara,JKS-004,-6.270316,106.801943,Pusat Aktivitas,perampasan_jalanan,pejalan_kaki,Penyelidikan,True
INC-01104,KEJAHATAN_JALANAN,2023-10-27,18:31,Polsek Jagakarsa,Jagakarsa,Ciganjur,JKS-031,-6.33315,106.79552,Permukiman,pencurian_ringan,pejalan_kaki,Selesai,True
INC-01105,TAWURAN,2023-09-02,14:05,Polsek Pasar Minggu,Pasar Minggu,Pejaten Barat,JKS-013,-6.273761,106.832697,Pertokoan,kelompok_pemuda,kelompok_pemuda,Selesai,True
INC-01106,CURANMOR,2023-07-10,22:55,Polsek Cilandak,Cilandak,Lebak Bulus,JKS-011,-6.291533,106.773306,Jalan,lainnya,motor,Penyelidikan,True
INC-01107,CURAS,2024-02-25,03:50,Polsek Kebayoran Baru,Kebayoran Baru,Pulo,JKS-005,-6.239924,106.808669,Parkiran,senjata_tajam,toko,Selesai,True
INC-01108,CURANMOR,2023-07-26,00:03,Polsek Mampang Prapatan,Mampang Prapatan,Bangka,JKS-025,-6.258401,106.814973,Parkiran,lainnya,motor,Selesai,True
INC-01109,CURANMOR,2023-06-17,06:50,Polsek Pancoran,Pancoran,Kalibata,JKS-019,-6.25804,106.855964,Pusat Aktivitas,lainnya,motor,Selesai,True
INC-01110,CURAT,2025-10-30,10:53,Polsek Tebet,Tebet,Tebet Barat,JKS-020,-6.23595,106.846339,Parkiran,pecah_kaca,rumah,Selesai,True
INC-01111,CURAT,2023-09-03,18:46,Polsek Cilandak,Cilandak,Lebak Bulus,JKS-011,-6.292004,106.774084,Pertokoan,rusak_kunci,toko,Selesai,True
INC-01112,CURANMOR,2023-10-31,05:46,Polsek Tebet,Tebet,Tebet Timur,JKS-021,-6.230584,106.856132,Permukiman,kelalaian_pengguna,mobil,Penyelidikan,True
INC-01113,TAWURAN,2023-10-13,00:05,Polsek Jagakarsa,Jagakarsa,Srengseng Sawah,JKS-033,-6.345848,106.824864,Jalan,lainnya,kelompok_pemuda,Dilaporkan,True
INC-01114,CURANMOR,2024-11-04,09:48,Polsek Setiabudi,Setiabudi,Kuningan Timur,JKS-028,-6.227757,106.832095,Parkiran,kelalaian_pengguna,motor,Dilaporkan,True
INC-01115,CURANMOR,2023-11-02,20:54,Polsek Pancoran,Pancoran,Pancoran,JKS-017,-6.247946,106.838225,Fasilitas Publik,kunci_t,motor,Penyidikan,True
INC-01116,CURAS,2024-08-25,19:02,Polsek Kebayoran Baru,Kebayoran Baru,Cipete Utara,JKS-004,-6.267049,106.79941,Permukiman,senjata_tajam,pengendara,Selesai,True
INC-01117,CURAT,2025-12-26,18:27,Polsek Tebet,Tebet,Tebet Barat,JKS-020,-6.23432,106.846222,Permukiman,congkel,kantor,Penyelidikan,True
INC-01118,KEJAHATAN_JALANAN,2023-11-01,19:38,Polsek Jagakarsa,Jagakarsa,Srengseng Sawah,JKS-033,-6.344593,106.823846,Jalan,lainnya,pedagang,Selesai,True
INC-01119,CURANMOR,2024-08-03,18:58,Polsek Setiabudi,Setiabudi,Kuningan Timur,JKS-028,-6.227988,106.832453,Pusat Aktivitas,kelalaian_pengguna,motor,Penyelidikan,True
INC-01120,CURANMOR,2023-02-08,18:47,Polsek Kebayoran Baru,Kebayoran Baru,Kramat Pela,JKS-003,-6.246335,106.792539,Parkiran,kelalaian_pengguna,motor,Penyelidikan,True
INC-01121,TAWURAN,2024-06-02,08:19,Polsek Cilandak,Cilandak,Cipete Selatan,JKS-009,-6.278665,106.811982,Parkiran,kelompok_pemuda,pengguna_jalan,Penyidikan,True
INC-01122,CURAT,2023-02-19,21:52,Polsek Tebet,Tebet,Manggarai,JKS-023,-6.20833,106.847735,Pertokoan,pecah_kaca,rumah,Dilaporkan,True
INC-01123,CURANMOR,2025-05-30,11:13,Polsek Pasar Minggu,Pasar Minggu,Pejaten Timur,JKS-014,-6.275734,106.847341,Jalan,lainnya,mobil,Dilaporkan,True
INC-01124,CURAS,2025-09-14,01:30,Polsek Kebayoran Baru,Kebayoran Baru,Gunung,JKS-002,-6.237371,106.79283,Jalan,ancaman,pengendara,Selesai,True
INC-01125,CURAT,2023-11-04,16:39,Polsek Cilandak,Cilandak,Cilandak Barat,JKS-012,-6.289302,106.80421,Parkiran,congkel,rumah,Selesai,True
INC-01126,CURAS,2025-11-23,21:13,Polsek Kebayoran Baru,Kebayoran Baru,Pulo,JKS-005,-6.240901,106.809617,Permukiman,lainnya,pengendara,Dilaporkan,True
INC-01127,CURANMOR,2025-02-16,22:19,Polsek Pasar Minggu,Pasar Minggu,Pejaten Barat,JKS-013,-6.276229,106.832979,Parkiran,kunci_t,motor,Penyidikan,True
INC-01128,CURAT,2024-11-07,14:50,Polsek Kebayoran Baru,Kebayoran Baru,Senayan,JKS-001,-6.226624,106.799503,Fasilitas Publik,lainnya,toko,Dilaporkan,True
INC-01129,CURAT,2023-08-22,21:02,Polsek Mampang Prapatan,Mampang Prapatan,Bangka,JKS-025,-6.256019,106.812904,Parkiran,lainnya,rumah,Penyelidikan,True
INC-01130,CURANMOR,2025-11-15,01:36,Polsek Pancoran,Pancoran,Kalibata,JKS-019,-6.25603,106.855845,Permukiman,duplikasi_kunci,motor,Penyidikan,True
INC-01131,CURANMOR,2023-03-23,21:17,Polsek Pasar Minggu,Pasar Minggu,Pejaten Timur,JKS-014,-6.277604,106.84771,Permukiman,duplikasi_kunci,motor,Selesai,True
INC-01132,CURAS,2025-07-03,23:21,Polsek Cilandak,Cilandak,Lebak Bulus,JKS-011,-6.294087,106.774391,Pertokoan,perampasan_jalanan,pejalan_kaki,Penyidikan,True
INC-01133,CURAT,2023-10-22,05:26,Polsek Setiabudi,Setiabudi,Menteng Atas,JKS-029,-6.217634,106.840378,Jalan,rusak_kunci,rumah,Penyidikan,True
INC-01134,CURANMOR,2025-09-06,01:13,Polsek Mampang Prapatan,Mampang Prapatan,Tegal Parang,JKS-026,-6.255219,106.821953,Parkiran,kelalaian_pengguna,motor,Penyelidikan,True
INC-01135,CURAS,2023-09-16,23:51,Polsek Cilandak,Cilandak,Cipete Selatan,JKS-009,-6.279601,106.811279,Permukiman,ancaman,toko,Dilaporkan,True
INC-01136,CURANMOR,2024-12-27,19:14,Polsek Jagakarsa,Jagakarsa,Lenteng Agung,JKS-032,-6.314201,106.835032,Pusat Aktivitas,lainnya,motor,Dilaporkan,True
INC-01137,KEJAHATAN_JALANAN,2025-11-23,18:02,Polsek Tebet,Tebet,Tebet Timur,JKS-021,-6.230232,106.856076,Jalan,jambret,pengendara,Dilaporkan,True
INC-01138,CURANMOR,2023-02-01,15:13,Polsek Pancoran,Pancoran,Duren Tiga,JKS-018,-6.254205,106.829928,Parkiran,duplikasi_kunci,motor,Selesai,True
INC-01139,CURAT,2025-06-02,08:27,Polsek Cilandak,Cilandak,Lebak Bulus,JKS-011,-6.293123,106.774045,Jalan,pecah_kaca,toko,Penyelidikan,True
INC-01140,CURANMOR,2023-04-26,15:12,Polsek Jagakarsa,Jagakarsa,Srengseng Sawah,JKS-033,-6.345559,106.822332,Fasilitas Publik,lainnya,mobil,Penyidikan,True
INC-01141,CURAS,2024-04-09,18:10,Polsek Pasar Minggu,Pasar Minggu,Pejaten Barat,JKS-013,-6.27382,106.833128,Pertokoan,perampasan_jalanan,pengendara,Penyidikan,True
INC-01142,CURAS,2025-03-07,23:20,Polsek Tebet,Tebet,Manggarai,JKS-023,-6.20872,106.851746,Permukiman,ancaman,toko,Penyelidikan,True
INC-01143,KEJAHATAN_JALANAN,2023-10-05,22:59,Polsek Cilandak,Cilandak,Lebak Bulus,JKS-011,-6.291743,106.774047,Parkiran,pemalakan,pengendara,Selesai,True
INC-01144,CURAT,2025-09-27,22:01,Polsek Tebet,Tebet,Tebet Timur,JKS-021,-6.230231,106.855719,Parkiran,rusak_kunci,kantor,Penyelidikan,True
INC-01145,CURAS,2023-10-12,20:44,Polsek Setiabudi,Setiabudi,Kuningan Timur,JKS-028,-6.228308,106.83304,Pertokoan,senjata_tajam,pengendara,Penyelidikan,True
INC-01146,TAWURAN,2024-03-02,18:43,Polsek Pancoran,Pancoran,Kalibata,JKS-019,-6.257749,106.857415,Parkiran,kelompok_pemuda,kelompok_pemuda,Penyidikan,True
INC-01147,CURAS,2023-01-24,02:09,Polsek Setiabudi,Setiabudi,Kuningan Timur,JKS-028,-6.230083,106.832062,Parkiran,ancaman,pejalan_kaki,Selesai,True
INC-01148,CURAT,2024-01-04,08:44,Polsek Mampang Prapatan,Mampang Prapatan,Mampang Prapatan,JKS-024,-6.245098,106.819736,Permukiman,congkel,toko,Penyelidikan,True
INC-01149,CURANMOR,2025-05-01,14:18,Polsek Setiabudi,Setiabudi,Kuningan Timur,JKS-028,-6.228759,106.830933,Jalan,kelalaian_pengguna,motor,Selesai,True
INC-01150,CURAT,2025-09-17,06:59,Polsek Kebayoran Baru,Kebayoran Baru,Kramat Pela,JKS-003,-6.247619,106.7935,Permukiman,rusak_kunci,toko,Selesai,True
INC-01151,CURANMOR,2025-07-19,22:30,Polsek Kebayoran Lama,Kebayoran Lama,Grogol Utara,JKS-008,-6.229914,106.782054,Parkiran,duplikasi_kunci,motor,Selesai,True
INC-01152,KEJAHATAN_JALANAN,2025-03-31,09:51,Polsek Cilandak,Cilandak,Cilandak Barat,JKS-012,-6.291965,106.803067,Jalan,pemalakan,pedagang,Penyelidikan,True
INC-01153,CURAT,2025-08-06,10:58,Polsek Setiabudi,Setiabudi,Kuningan Timur,JKS-028,-6.230577,106.83444,Pertokoan,congkel,kantor,Dilaporkan,True
INC-01154,CURAT,2025-03-08,09:36,Polsek Jagakarsa,Jagakarsa,Jagakarsa,JKS-030,-6.335649,106.820409,Jalan,pecah_kaca,toko,Dilaporkan,True
INC-01155,CURAS,2025-05-31,21:24,Polsek Cilandak,Cilandak,Gandaria Selatan,JKS-010,-6.286107,106.798932,Parkiran,lainnya,pengendara,Penyelidikan,True
INC-01156,CURANMOR,2025-01-28,00:11,Polsek Tebet,Tebet,Manggarai,JKS-023,-6.207753,106.850904,Pusat Aktivitas,kunci_t,mobil,Selesai,True
INC-01157,CURAS,2023-07-10,01:38,Polsek Cilandak,Cilandak,Cipete Selatan,JKS-009,-6.276602,106.811355,Parkiran,ancaman,pengendara,Penyelidikan,True
INC-01158,KEJAHATAN_JALANAN,2023-03-20,15:28,Polsek Mampang Prapatan,Mampang Prapatan,Bangka,JKS-025,-6.258741,106.812891,Pusat Aktivitas,jambret,pedagang,Selesai,True
INC-01159,CURANMOR,2024-01-15,22:50,Polsek Pancoran,Pancoran,Kalibata,JKS-019,-6.256611,106.856602,Fasilitas Publik,lainnya,mobil,Penyelidikan,True
INC-01160,CURANMOR,2023-09-03,18:24,Polsek Tebet,Tebet,Tebet Timur,JKS-021,-6.229243,106.854081,Parkiran,kelalaian_pengguna,motor,Dilaporkan,True
INC-01161,CURAS,2023-06-21,19:56,Polsek Cilandak,Cilandak,Lebak Bulus,JKS-011,-6.293653,106.773004,Pusat Aktivitas,lainnya,pejalan_kaki,Dilaporkan,True
INC-01162,CURAT,2025-11-18,10:26,Polsek Jagakarsa,Jagakarsa,Ciganjur,JKS-031,-6.334175,106.794987,Parkiran,pecah_kaca,toko,Selesai,True
INC-01163,CURAT,2024-05-22,00:33,Polsek Kebayoran Baru,Kebayoran Baru,Gunung,JKS-002,-6.234134,106.794732,Parkiran,congkel,rumah,Selesai,True
INC-01164,CURAT,2025-09-20,11:25,Polsek Mampang Prapatan,Mampang Prapatan,Tegal Parang,JKS-026,-6.254028,106.823944,Jalan,lainnya,toko,Selesai,True
INC-01165,TAWURAN,2025-10-09,08:10,Polsek Pancoran,Pancoran,Kalibata,JKS-019,-6.25812,106.856808,Parkiran,kelompok_pelajar,kelompok_pemuda,Penyidikan,True
INC-01166,CURANMOR,2023-09-17,22:12,Polsek Setiabudi,Setiabudi,Menteng Atas,JKS-029,-6.219214,106.837583,Parkiran,kunci_t,mobil,Selesai,True
INC-01167,CURANMOR,2024-06-16,07:31,Polsek Kebayoran Baru,Kebayoran Baru,Senayan,JKS-001,-6.225153,106.799487,Permukiman,kunci_t,motor,Selesai,True
INC-01168,KEJAHATAN_JALANAN,2023-06-24,20:53,Polsek Pancoran,Pancoran,Pancoran,JKS-017,-6.249691,106.839265,Permukiman,jambret,pedagang,Penyelidikan,True
INC-01169,CURANMOR,2024-05-22,01:45,Polsek Kebayoran Baru,Kebayoran Baru,Senayan,JKS-001,-6.22732,106.800388,Jalan,kunci_t,mobil,Penyelidikan,True
INC-01170,CURANMOR,2025-11-12,20:27,Polsek Pancoran,Pancoran,Kalibata,JKS-019,-6.257634,106.856332,Pertokoan,lainnya,mobil,Selesai,True
INC-01171,CURAT,2025-05-25,03:13,Polsek Setiabudi,Setiabudi,Kuningan Timur,JKS-028,-6.229295,106.834878,Permukiman,lainnya,kantor,Dilaporkan,True
INC-01172,CURANMOR,2025-02-08,04:29,Polsek Pasar Minggu,Pasar Minggu,Pejaten Barat,JKS-013,-6.273895,106.831531,Pusat Aktivitas,duplikasi_kunci,motor,Penyidikan,True
INC-01173,CURAS,2023-10-12,23:22,Polsek Tebet,Tebet,Manggarai,JKS-023,-6.209583,106.84924,Permukiman,lainnya,pejalan_kaki,Penyelidikan,True
INC-01174,CURANMOR,2023-04-10,19:47,Polsek Pasar Minggu,Pasar Minggu,Pejaten Timur,JKS-014,-6.275313,106.849627,Parkiran,duplikasi_kunci,mobil,Selesai,True
INC-01175,CURANMOR,2024-06-17,21:41,Polsek Pasar Minggu,Pasar Minggu,Ragunan,JKS-015,-6.309289,106.82046,Permukiman,duplikasi_kunci,mobil,Penyelidikan,True
INC-01176,CURANMOR,2025-09-26,22:14,Polsek Tebet,Tebet,Tebet Barat,JKS-020,-6.23765,106.847511,Permukiman,kelalaian_pengguna,motor,Selesai,True
INC-01177,KEJAHATAN_JALANAN,2024-09-24,22:31,Polsek Cilandak,Cilandak,Gandaria Selatan,JKS-010,-6.286514,106.798609,Permukiman,pencurian_ringan,pengendara,Penyelidikan,True
INC-01178,CURANMOR,2023-09-14,23:31,Polsek Setiabudi,Setiabudi,Karet Kuningan,JKS-027,-6.21798,106.829094,Pertokoan,kunci_t,mobil,Selesai,True
INC-01179,CURAT,2023-05-28,07:43,Polsek Pasar Minggu,Pasar Minggu,Jati Padang,JKS-016,-6.285388,106.836603,Permukiman,congkel,toko,Selesai,True
INC-01180,TAWURAN,2024-05-21,22:00,Polsek Jagakarsa,Jagakarsa,Lenteng Agung,JKS-032,-6.314478,106.837466,Pertokoan,konflik_spontan,pengguna_jalan,Dilaporkan,True
INC-01181,TAWURAN,2025-04-02,14:03,Polsek Kebayoran Lama,Kebayoran Lama,Grogol Utara,JKS-008,-6.229625,106.780774,Jalan,lainnya,pengguna_jalan,Selesai,True
INC-01182,CURANMOR,2025-02-19,23:18,Polsek Pasar Minggu,Pasar Minggu,Pejaten Barat,JKS-013,-6.275144,106.834817,Parkiran,duplikasi_kunci,mobil,Selesai,True
INC-01183,CURAS,2024-10-22,19:17,Polsek Setiabudi,Setiabudi,Menteng Atas,JKS-029,-6.217595,106.83943,Parkiran,ancaman,pengendara,Selesai,True
INC-01184,CURAS,2025-09-16,10:46,Polsek Pasar Minggu,Pasar Minggu,Ragunan,JKS-015,-6.311905,106.819751,Pertokoan,ancaman,toko,Penyidikan,True
INC-01185,CURANMOR,2024-04-19,14:30,Polsek Mampang Prapatan,Mampang Prapatan,Tegal Parang,JKS-026,-6.256008,106.822282,Parkiran,duplikasi_kunci,mobil,Penyelidikan,True
INC-01186,CURANMOR,2024-11-29,20:17,Polsek Pancoran,Pancoran,Kalibata,JKS-019,-6.257545,106.8571,Jalan,kunci_t,mobil,Penyelidikan,True
INC-01187,KEJAHATAN_JALANAN,2024-04-04,10:03,Polsek Setiabudi,Setiabudi,Kuningan Timur,JKS-028,-6.229848,106.833206,Permukiman,lainnya,pejalan_kaki,Penyidikan,True
INC-01188,CURANMOR,2024-07-14,13:03,Polsek Cilandak,Cilandak,Lebak Bulus,JKS-011,-6.293285,106.775414,Parkiran,kunci_t,motor,Selesai,True
INC-01189,CURAS,2024-04-01,01:26,Polsek Kebayoran Baru,Kebayoran Baru,Pulo,JKS-005,-6.240288,106.807953,Permukiman,senjata_tajam,toko,Dilaporkan,True
INC-01190,CURANMOR,2023-01-07,20:14,Polsek Kebayoran Baru,Kebayoran Baru,Senayan,JKS-001,-6.227458,106.800888,Pusat Aktivitas,kunci_t,mobil,Selesai,True
INC-01191,CURAS,2025-07-23,01:39,Polsek Mampang Prapatan,Mampang Prapatan,Mampang Prapatan,JKS-024,-6.247148,106.820892,Pusat Aktivitas,ancaman,toko,Selesai,True
INC-01192,CURANMOR,2023-02-17,01:42,Polsek Tebet,Tebet,Tebet Timur,JKS-021,-6.22854,106.853785,Pertokoan,kunci_t,motor,Penyelidikan,True
INC-01193,CURANMOR,2023-05-14,18:10,Polsek Mampang Prapatan,Mampang Prapatan,Bangka,JKS-025,-6.258277,106.815011,Fasilitas Publik,lainnya,motor,Selesai,True
INC-01194,CURANMOR,2023-06-04,21:29,Polsek Cilandak,Cilandak,Gandaria Selatan,JKS-010,-6.287691,106.79733,Permukiman,kunci_t,motor,Selesai,True
INC-01195,CURANMOR,2025-07-27,20:16,Polsek Tebet,Tebet,Tebet Barat,JKS-020,-6.235598,106.846084,Parkiran,kelalaian_pengguna,mobil,Selesai,True
